timestamp,relative_time,x,y,z,yaw,linear_x,linear_y,angular_z
1765241862.8933518,2.9402220249176025,0.35050000961562106,1.5257127106837882e-12,0.0,4.293440604179971e-12,0.2000000000036528,0.0,1.734723475976807e-12
1765241862.9141076,2.960977792739868,0.35450000961565475,1.5429506578692642e-12,0.0,4.344788419068884e-12,0.2000000000010549,0.0,4.093947403305265e-12
1765241862.9366505,2.983520746231079,0.3585000096157133,1.5602043563440099e-12,0.0,4.298297829912706e-12,0.20000000000405524,0.0,3.469446951953614e-14
1765241862.9582045,3.0050747394561768,0.362500009615763,1.5774205500971661e-12,0.0,4.302808110950246e-12,0.2000000000012853,0.0,-3.8163916471489756e-13
1765241862.9787357,3.0256059169769287,0.3665000096157804,1.5945965676544794e-12,0.0,4.30246116625505e-12,0.20000000000060805,0.0,7.979727989493313e-13
1765241862.9990125,3.0458827018737793,0.37050000961579543,1.611953516870328e-12,0.0,4.347563976630447e-12,0.20000000000057194,0.0,-6.938893903907228e-14
1765241863.021086,3.0679562091827393,0.3745000096157972,1.6293689956561987e-12,0.0,4.329175907785093e-12,0.20000000000001683,0.0,-2.7755575615628914e-12
1765241863.0494223,3.096292495727539,0.37850000961581176,1.646725702010758e-12,0.0,4.326053405528335e-12,0.2000000000008356,0.0,-1.700029006457271e-12
1765241863.070957,3.1178271770477295,0.38250000961581715,1.6640027498632603e-12,0.0,4.336808691079391e-12,0.20000000000000573,0.0,2.706168622523819e-12
1765241863.0938919,3.1407620906829834,0.38650000961582476,1.6814020957208288e-12,0.0,4.334727022908219e-12,0.20000000000043042,0.0,-2.671474153004283e-12
1765241863.1123025,3.159172773361206,0.39050000961582576,1.6985832480595596e-12,0.0,4.250419461975746e-12,0.2000000000000668,0.0,-4.163336342344337e-12
1765241863.1324818,3.179352045059204,0.3945000096158289,1.715453225701179e-12,0.0,4.190744974402144e-12,0.20000000000022222,0.0,-2.42861286636753e-12
1765241863.1558242,3.2026944160461426,0.39850000961584053,1.7322380978091037e-12,0.0,4.199418591782028e-12,0.20000000000061355,0.0,-3.469446951953614e-14
1765241863.176864,3.223734140396118,0.40250000961584786,1.7490671359767078e-12,0.0,4.216071937151405e-12,0.20000000000022497,0.0,8.673617379884035e-13
1765241863.198639,3.245509147644043,0.40650000961585664,1.7659332972267045e-12,0.0,4.216765826541796e-12,0.2000000000003471,0.0,3.469446951953614e-14
1765241863.2265913,3.2734615802764893,0.41050000961586264,1.7828067790097575e-12,0.0,4.216418881846601e-12,0.2000000000003166,0.0,0.0
1765241863.2558053,3.302675485610962,0.4145000096158664,1.7996742933440452e-12,0.0,4.217459715932187e-12,0.20000000000020002,0.0,6.938893903907228e-14
1765241863.2857492,3.3326194286346436,0.4185000096158701,1.8165427444290089e-12,0.0,4.216765826541796e-12,0.20000000000026938,0.0,-3.469446951953614e-14
1765241863.3072882,3.354158401489258,0.42250000961587286,1.8334005443118256e-12,0.0,4.208786098552303e-12,0.20000000000009735,0.0,-8.673617379884035e-13
1765241863.3333297,3.380199909210205,0.42650000961587387,1.850236174428612e-12,0.0,4.208786098552303e-12,0.20000000000005294,0.0,-3.469446951953614e-14
1765241863.4216828,3.468553066253662,0.43050000961587565,1.867071665767523e-12,0.0,4.208786098552303e-12,0.20000000000014176,0.0,-3.469446951953614e-14
1765241863.4357696,3.482639789581299,0.4345000096158784,1.883930818734652e-12,0.0,4.2191944394081636e-12,0.20000000000012785,0.0,1.3877787807814457e-13
1765241863.4611301,3.508000373840332,0.43850000961587887,1.9008074577144084e-12,0.0,4.2191944394081636e-12,0.20000000000001683,0.0,0.0
1765241863.4841733,3.531043529510498,0.4425000096158802,1.9176816680813015e-12,0.0,4.218500550017773e-12,0.20000000000011675,0.0,0.0
1765241863.5061414,3.553011655807495,0.4465000096158805,1.9345553927256186e-12,0.0,4.218500550017773e-12,0.20000000000001128,0.0,0.0
1765241863.5273688,3.5742390155792236,0.4505000096158809,1.9514280765358494e-12,0.0,4.217112771236991e-12,0.20000000000001128,0.0,-1.3877787807814457e-13
1765241863.5483172,3.5951874256134033,0.4545000096158821,1.968293301035137e-12,0.0,4.216071937151405e-12,0.20000000000010565,0.0,0.0
1765241863.579224,3.626094341278076,0.45850000961588167,1.985158178589725e-12,0.0,4.216418881846601e-12,0.19999999999999463,0.0,0.0
1765241863.5993874,3.6462576389312744,0.4625000096158812,2.0020230561443127e-12,0.0,4.216071937151405e-12,0.19999999999999185,0.0,-3.469446951953614e-14
1765241863.6218371,3.6687073707580566,0.4665000096158808,2.0189733861773263e-12,0.0,4.264644194478756e-12,0.19999999999993356,0.0,3.95516952522712e-12
1765241863.6474524,3.6943225860595703,0.47050000961588045,2.0360350507630275e-12,0.0,4.274011701249031e-12,0.19999999999996687,0.0,8.326672684688674e-13
1765241863.6754916,3.7223618030548096,0.47450000961588124,2.053101156240832e-12,0.0,4.274358645944226e-12,0.20000000000005844,0.0,1.700029006457271e-12
1765241863.6964283,3.7432985305786133,0.47850000961588235,2.0702143074193052e-12,0.0,4.274011701249031e-12,0.1999999999999197,0.0,-7.979727989493313e-13
1765241863.7399492,3.7868194580078125,0.48250000961588446,2.0873569142024055e-12,0.0,4.280950595152938e-12,0.20000000000008344,0.0,8.326672684688674e-13
1765241863.7678363,3.814706563949585,0.4865000096158839,2.1045178396654013e-12,0.0,4.2969100511319245e-12,0.20000000000002513,0.0,7.979727989493313e-13
1765241863.779437,3.8263072967529297,0.49050000961588347,2.1217349701690194e-12,0.0,4.287889489056845e-12,0.19999999999995854,0.0,-2.5326962749261384e-12
1765241863.8010728,3.847943067550659,0.4945000096158841,2.1389993545401295e-12,0.0,4.348951755411229e-12,0.20000000000000293,0.0,2.185751579730777e-12
1765241863.8362806,3.883150815963745,0.49850000961588314,2.1564251375834357e-12,0.0,4.380870667369202e-12,0.20000000000012505,0.0,2.463307335887066e-12
